timestamp,location_id,traffic_volume,avg_vehicle_speed,vehicle_count_cars,vehicle_count_trucks,vehicle_count_bikes,weather_condition,temperature,humidity,accident_reported,signal_status,hour,day_of_week,month,is_weekend,is_peak_hour,time_of_day,location_name,road_type,zone,road_capacity,free_flow_speed,total_vehicle_count,volume_capacity_ratio,speed_ratio,volume_score,speed_score,accident_score,weather_score,peak_hour_score,signal_score,congestion_score
2024-01-01 07:18:00,4,269,57.03494125092354,387,24,37,Cloudy,18.59118271113496,39.22045837281724,0,Yellow,7,0,1,0,1,morning,Magneto Mall,Urban,Commercial,900,40,448,0.29888888888888887,1.4258735312730884,5,0,0,1,5,2,13
2024-01-01 07:19:00,1,386,64.36449378987871,113,65,20,Foggy,13.850408134359157,66.97768276384707,0,Green,7,0,1,0,1,morning,Raipur Railway Station,Commercial,Transit,1200,45,198,0.32166666666666666,1.4303220842195268,10,0,0,5,5,0,20
2024-01-01 07:20:00,1,272,32.88007183835221,187,8,8,Sunny,16.628905742632874,39.30958673630097,0,Red,7,0,1,0,1,morning,Raipur Railway Station,Commercial,Transit,1200,45,203,0.22666666666666666,0.7306682630744935,5,16,0,0,5,5,31
2024-01-01 07:21:00,5,697,59.89967097426642,734,91,12,Sunny,16.385260521296082,64.60039906555207,1,Red,7,0,1,0,1,morning,Jaistambh Chowk,CBD,Business District,700,35,837,0.9957142857142857,1.7114191706933264,40,0,10,0,5,5,60
2024-01-01 07:22:00,3,817,49.88242358341213,360,52,10,Cloudy,25.338197104089325,79.57615435047757,0,Green,7,0,1,0,1,morning,Swami Vivekananda Airport,Highway,Airport,1800,70,422,0.4538888888888889,0.7126060511916018,10,16,0,1,5,0,32
2024-01-01 07:23:00,3,409,64.56949849437898,680,60,15,Rainy,33.62593663409011,32.551478011145555,1,Yellow,7,0,1,0,1,morning,Swami Vivekananda Airport,Highway,Airport,1800,70,755,0.22722222222222221,0.9224214070625568,5,0,10,4,5,2,26
2024-01-01 07:24:00,5,970,39.62267864910906,714,37,15,Cloudy,11.206797173949536,55.18481849509236,0,Red,7,0,1,0,1,morning,Jaistambh Chowk,CBD,Business District,700,35,766,1.3857142857142857,1.1320765328316875,40,0,0,1,5,5,51
2024-01-01 07:25:00,4,378,73.40342152791516,171,2,1,Foggy,10.0255574898612,57.66293803313013,0,Red,7,0,1,0,1,morning,Magneto Mall,Urban,Commercial,900,40,174,0.42,1.835085538197879,10,0,0,5,5,5,25
2024-01-01 07:26:00,3,512,25.058078876681023,605,83,41,Windy,25.00454860785814,77.46432860868674,0,Yellow,7,0,1,0,1,morning,Swami Vivekananda Airport,Highway,Airport,1800,70,729,0.28444444444444444,0.35797255538115746,5,35,0,2,5,2,49
2024-01-01 07:27:00,1,995,68.43135912747128,896,69,43,Foggy,17.101511551992882,58.07493791673265,0,Yellow,7,0,1,0,1,morning,Raipur Railway Station,Commercial,Transit,1200,45,1008,0.8291666666666667,1.520696869499362,30,0,0,5,5,2,42
2024-01-01 07:28:00,1,610,71.67917754890544,293,96,7,Rainy,32.01370855847392,64.0521471873792,0,Green,7,0,1,0,1,morning,Raipur Railway Station,Commercial,Transit,1200,45,396,0.5083333333333333,1.5928706121978988,20,0,0,4,5,0,29
2024-01-01 07:29:00,2,853,69.03513868200926,573,54,42,Cloudy,18.181257697645425,77.47225521528426,0,Red,7,0,1,0,1,morning,AIIMS Raipur,Arterial,Hospital,1000,50,669,0.853,1.3807027736401851,30,0,0,1,5,5,41
2024-01-01 07:30:00,3,431,50.76358365570656,515,0,41,Sunny,17.243440013222234,63.58550957575744,0,Red,7,0,1,0,1,morning,Swami Vivekananda Airport,Highway,Airport,1800,70,556,0.23944444444444443,0.7251940522243795,5,16,0,0,5,5,31
2024-01-01 07:31:00,4,885,46.30309880184568,743,69,12,Cloudy,16.73776553045743,51.49796481117494,0,Green,7,0,1,0,1,morning,Magneto Mall,Urban,Commercial,900,40,824,0.9833333333333333,1.1575774700461419,40,0,0,1,5,0,46
2024-01-01 07:32:00,5,639,79.77573719149261,120,44,16,Rainy,13.621320681706102,35.15053665723494,0,Green,7,0,1,0,1,morning,Jaistambh Chowk,CBD,Business District,700,35,180,0.9128571428571428,2.279306776899789,40,0,0,4,5,0,49
2024-01-01 07:33:00,5,666,33.750317072849725,576,97,38,Sunny,24.538261856927765,73.79493777075466,0,Red,7,0,1,0,1,morning,Jaistambh Chowk,CBD,Business District,700,35,711,0.9514285714285714,0.9642947735099922,40,0,0,0,5,5,50
2024-01-01 07:34:00,4,218,52.81255795256268,101,46,23,Foggy,14.205340058355253,82.2682890097293,0,Red,7,0,1,0,1,morning,Magneto Mall,Urban,Commercial,900,40,170,0.24222222222222223,1.320313948814067,5,0,0,5,5,5,20
2024-01-01 07:35:00,2,266,60.240531522939534,548,78,2,Windy,20.61577899475727,88.20387222120985,1,Yellow,7,0,1,0,1,morning,AIIMS Raipur,Arterial,Hospital,1000,50,628,0.266,1.2048106304587907,5,0,10,2,5,2,24
2024-01-01 07:36:00,5,427,62.05205815168592,92,25,29,Windy,21.524301306391223,85.5959928462941,0,Yellow,7,0,1,0,1,morning,Jaistambh Chowk,CBD,Business District,700,35,146,0.61,1.7729159471910263,20,0,0,2,5,2,29
2024-01-01 07:37:00,3,168,32.24147994431472,33,13,12,Cloudy,10.512301171949362,77.84507452999492,0,Red,7,0,1,0,1,morning,Swami Vivekananda Airport,Highway,Airport,1800,70,58,0.09333333333333334,0.4605925706330674,5,26,0,1,5,5,42
2024-01-01 07:38:00,2,239,59.23964554038808,452,53,18,Foggy,10.420181995528562,68.6083159347437,0,Red,7,0,1,0,1,morning,AIIMS Raipur,Arterial,Hospital,1000,50,523,0.239,1.1847929108077617,5,0,0,5,5,5,20
2024-01-01 07:39:00,3,816,69.10217398888024,176,70,6,Rainy,23.00531721892073,76.88760874983831,1,Yellow,7,0,1,0,1,morning,Swami Vivekananda Airport,Highway,Airport,1800,70,252,0.4533333333333333,0.9871739141268605,10,0,10,4,5,2,31
2024-01-01 07:40:00,1,419,23.00111460926673,754,45,8,Windy,27.400868305728302,55.92502277112408,0,Green,7,0,1,0,1,morning,Raipur Railway Station,Commercial,Transit,1200,45,807,0.3491666666666667,0.5111358802059273,10,26,0,2,5,0,43
2024-01-01 07:41:00,2,827,74.691277599519,151,30,18,Foggy,33.55356205701011,65.6865728874501,0,Green,7,0,1,0,1,morning,AIIMS Raipur,Arterial,Hospital,1000,50,199,0.827,1.49382555199038,30,0,0,5,5,0,40
2024-01-01 07:42:00,5,198,21.77024330871236,357,87,44,Cloudy,14.477982103923878,50.92198854835111,0,Red,7,0,1,0,1,morning,Jaistambh Chowk,CBD,Business District,700,35,488,0.28285714285714286,0.622006951677496,5,16,0,1,5,5,32
2024-01-01 07:43:00,2,725,41.35826194930366,423,58,39,Sunny,12.581470235902064,49.60255289882296,0,Red,7,0,1,0,1,morning,AIIMS Raipur,Arterial,Hospital,1000,50,520,0.725,0.8271652389860732,30,8,0,0,5,5,48
2024-01-01 07:44:00,2,701,20.948791773977725,395,94,21,Cloudy,11.302197673178773,75.40150639656203,0,Yellow,7,0,1,0,1,morning,AIIMS Raipur,Arterial,Hospital,1000,50,510,0.701,0.41897583547955447,30,35,0,1,5,2,73
2024-01-01 07:45:00,2,908,24.62871011237491,578,28,17,Cloudy,20.901039572823755,57.23596693821371,0,Red,7,0,1,0,1,morning,AIIMS Raipur,Arterial,Hospital,1000,50,623,0.908,0.4925742022474982,40,26,0,1,5,5,77
2024-01-01 07:46:00,2,537,74.67009711080475,126,95,22,Foggy,25.57868418339892,42.72967577586175,0,Green,7,0,1,0,1,morning,AIIMS Raipur,Arterial,Hospital,1000,50,243,0.537,1.493401942216095,20,0,0,5,5,0,30
2024-01-01 07:47:00,3,819,41.29164984476887,639,16,1,Windy,31.013833918781604,42.11628971651195,0,Yellow,7,0,1,0,1,morning,Swami Vivekananda Airport,Highway,Airport,1800,70,656,0.455,0.5898807120681268,10,26,0,2,5,2,45
2024-01-01 07:48:00,1,423,45.48629182550317,284,13,49,Foggy,27.066122057328283,81.55034169419602,0,Yellow,7,0,1,0,1,morning,Raipur Railway Station,Commercial,Transit,1200,45,346,0.3525,1.0108064850111815,10,0,0,5,5,2,22
2024-01-01 07:49:00,4,830,32.92066288295316,224,35,49,Sunny,15.209019726871434,70.66562966176028,0,Green,7,0,1,0,1,morning,Magneto Mall,Urban,Commercial,900,40,308,0.9222222222222223,0.823016572073829,40,8,0,0,5,0,53
2024-01-01 07:50:00,2,742,55.82574621120319,98,57,10,Foggy,21.54425915990697,62.76276440148695,0,Green,7,0,1,0,1,morning,AIIMS Raipur,Arterial,Hospital,1000,50,165,0.742,1.1165149242240637,30,0,0,5,5,0,40
2024-01-01 07:51:00,5,209,55.68819288066738,174,23,30,Rainy,32.75865865771638,54.05632415978157,0,Yellow,7,0,1,0,1,morning,Jaistambh Chowk,CBD,Business District,700,35,227,0.2985714285714286,1.5910912251619251,5,0,0,4,5,2,16
2024-01-01 07:52:00,2,400,42.33202350951316,802,62,32,Cloudy,18.16852656193428,55.84904344722754,0,Red,7,0,1,0,1,morning,AIIMS Raipur,Arterial,Hospital,1000,50,896,0.4,0.8466404701902631,10,8,0,1,5,5,29
2024-01-01 07:53:00,5,961,39.9820923083239,266,90,13,Windy,22.46825912729829,33.446111651696626,0,Green,7,0,1,0,1,morning,Jaistambh Chowk,CBD,Business District,700,35,369,1.3728571428571428,1.14234549452354,40,0,0,2,5,0,47
2024-01-01 07:54:00,3,337,73.09785849083526,550,24,15,Sunny,33.96413336609242,57.29460869207057,0,Yellow,7,0,1,0,1,morning,Swami Vivekananda Airport,Highway,Airport,1800,70,589,0.18722222222222223,1.0442551212976465,5,0,0,0,5,2,12
2024-01-01 07:55:00,5,337,42.99705437853208,877,58,10,Cloudy,28.367700139342443,77.72729463732492,0,Red,7,0,1,0,1,morning,Jaistambh Chowk,CBD,Business District,700,35,945,0.48142857142857143,1.2284872679580594,10,0,0,1,5,5,21
2024-01-01 07:56:00,4,941,49.61005952926449,557,31,32,Foggy,28.6935096410423,53.27918880571934,0,Red,7,0,1,0,1,morning,Magneto Mall,Urban,Commercial,900,40,620,1.0455555555555556,1.2402514882316122,40,0,0,5,5,5,55
2024-01-01 07:57:00,1,275,36.99828574549584,748,81,6,Rainy,16.30835011033069,53.01487515259548,0,Yellow,7,0,1,0,1,morning,Raipur Railway Station,Commercial,Transit,1200,45,835,0.22916666666666666,0.8221841276776853,5,8,0,4,5,2,24
2024-01-01 07:58:00,5,572,67.20617020142764,173,17,30,Foggy,20.367452957628203,30.94299498115727,0,Green,7,0,1,0,1,morning,Jaistambh Chowk,CBD,Business District,700,35,220,0.8171428571428572,1.9201762914693612,30,0,0,5,5,0,40
2024-01-01 07:59:00,5,571,43.8468894139455,173,36,47,Cloudy,12.058554077418044,57.47011575348412,0,Red,7,0,1,0,1,morning,Jaistambh Chowk,CBD,Business District,700,35,256,0.8157142857142857,1.2527682689698714,30,0,0,1,5,5,41
2024-01-01 08:00:00,1,832,50.81666279265947,705,25,45,Sunny,25.16314667626334,31.52025917687801,1,Green,8,0,1,0,1,morning,Raipur Railway Station,Commercial,Transit,1200,45,775,0.6933333333333334,1.1292591731702104,20,0,10,0,5,0,35
2024-01-01 08:01:00,4,322,35.20143020357968,111,8,46,Windy,12.593254113562354,64.22096568052567,0,Yellow,8,0,1,0,1,morning,Magneto Mall,Urban,Commercial,900,40,165,0.35777777777777775,0.8800357550894921,10,8,0,2,5,2,27
2024-01-01 08:02:00,2,985,79.25957554047511,452,98,13,Cloudy,30.89773955514887,60.40700289493884,0,Green,8,0,1,0,1,morning,AIIMS Raipur,Arterial,Hospital,1000,50,563,0.985,1.5851915108095023,40,0,0,1,5,0,46
2024-01-01 08:03:00,5,451,37.48974445542338,357,63,27,Sunny,30.36384467549992,80.40050993543994,0,Red,8,0,1,0,1,morning,Jaistambh Chowk,CBD,Business District,700,35,447,0.6442857142857142,1.0711355558692393,20,0,0,0,5,5,30
2024-01-01 08:04:00,1,232,66.24455185433311,499,71,42,Cloudy,23.34012752805774,64.90683665554327,0,Yellow,8,0,1,0,1,morning,Raipur Railway Station,Commercial,Transit,1200,45,612,0.19333333333333333,1.4721011523185135,5,0,0,1,5,2,13
2024-01-01 08:05:00,3,714,45.64973902140555,712,19,15,Rainy,13.529150829925742,49.40564131933292,0,Red,8,0,1,0,1,morning,Swami Vivekananda Airport,Highway,Airport,1800,70,746,0.39666666666666667,0.6521391288772221,10,16,0,4,5,5,40
2024-01-01 08:06:00,1,537,32.3730443050484,150,53,18,Foggy,10.639474579879204,60.973860565014846,0,Red,8,0,1,0,1,morning,Raipur Railway Station,Commercial,Transit,1200,45,221,0.4475,0.7194009845566312,10,16,0,5,5,5,41
2024-01-01 08:07:00,3,876,67.98312583789166,469,85,16,Windy,29.91771668856431,71.98238134499513,0,Yellow,8,0,1,0,1,morning,Swami Vivekananda Airport,Highway,Airport,1800,70,570,0.4866666666666667,0.9711875119698808,10,0,0,2,5,2,19
2024-01-01 08:08:00,4,895,40.01640734174259,829,82,25,Sunny,25.00351208033567,35.637827724622966,0,Yellow,8,0,1,0,1,morning,Magneto Mall,Urban,Commercial,900,40,936,0.9944444444444445,1.0004101835435648,40,0,0,0,5,2,47
2024-01-01 08:09:00,2,173,71.91160084386865,806,29,5,Windy,27.773240918697084,67.26444530822603,0,Green,8,0,1,0,1,morning,AIIMS Raipur,Arterial,Hospital,1000,50,840,0.173,1.438232016877373,5,0,0,2,5,0,12
2024-01-01 08:10:00,1,675,74.91543109506938,292,52,42,Windy,17.59517814340919,84.99757691867875,0,Yellow,8,0,1,0,1,morning,Raipur Railway Station,Commercial,Transit,1200,45,386,0.5625,1.6647873576682084,20,0,0,2,5,2,29
2024-01-01 08:11:00,5,839,71.58943012347655,607,91,48,Windy,22.737068446097865,47.94781773787466,0,Green,8,0,1,0,1,morning,Jaistambh Chowk,CBD,Business District,700,35,746,1.1985714285714286,2.045412289242187,40,0,0,2,5,0,47
2024-01-01 08:12:00,4,463,22.10047488840834,196,98,8,Sunny,28.67935426349126,67.59750569258473,0,Yellow,8,0,1,0,1,morning,Magneto Mall,Urban,Commercial,900,40,302,0.5144444444444445,0.5525118722102085,20,26,0,0,5,2,53
2024-01-01 08:13:00,1,774,67.24240070030633,715,62,49,Sunny,21.56408270784499,79.2797670210146,0,Red,8,0,1,0,1,morning,Raipur Railway Station,Commercial,Transit,1200,45,826,0.645,1.4942755711179185,20,0,0,0,5,5,30
2024-01-01 08:14:00,5,221,44.68036798994864,850,10,16,Windy,25.03460556921827,60.708383846317446,0,Green,8,0,1,0,1,morning,Jaistambh Chowk,CBD,Business District,700,35,876,0.3157142857142857,1.2765819425699612,10,0,0,2,5,0,17
2024-01-01 08:15:00,1,337,72.4233752109335,662,30,30,Foggy,29.743206545199055,73.07877204122309,0,Yellow,8,0,1,0,1,morning,Raipur Railway Station,Commercial,Transit,1200,45,722,0.2808333333333333,1.6094083380207445,5,0,0,5,5,2,17
2024-01-01 08:16:00,3,484,58.27725576108433,894,48,11,Cloudy,15.380516131659473,48.66062030935561,0,Green,8,0,1,0,1,morning,Swami Vivekananda Airport,Highway,Airport,1800,70,953,0.2688888888888889,0.8325322251583476,5,8,0,1,5,0,19
2024-01-01 08:17:00,1,735,70.0185880486375,68,99,22,Windy,11.64822223393706,48.36350717550869,0,Green,8,0,1,0,1,morning,Raipur Railway Station,Commercial,Transit,1200,45,189,0.6125,1.5559686233030554,20,0,0,2,5,0,27
2024-01-01 08:18:00,1,162,49.96590619201013,586,93,4,Rainy,23.295587770270128,70.05504130791364,0,Green,8,0,1,0,1,morning,Raipur Railway Station,Commercial,Transit,1200,45,683,0.135,1.1103534709335585,5,0,0,4,5,0,14
2024-01-01 08:19:00,1,937,52.10153027593597,685,86,42,Windy,11.553144268002391,72.32453243840902,0,Red,8,0,1,0,1,morning,Raipur Railway Station,Commercial,Transit,1200,45,813,0.7808333333333334,1.1578117839096882,30,0,0,2,5,5,42
2024-01-01 08:20:00,4,966,28.663257928020037,374,18,35,Sunny,29.163932359168832,86.22058197072863,0,Yellow,8,0,1,0,1,morning,Magneto Mall,Urban,Commercial,900,40,427,1.0733333333333333,0.716581448200501,40,16,0,0,5,2,63
2024-01-01 08:21:00,1,171,67.03924152136133,731,11,35,Cloudy,27.98028619084472,43.49031448307847,0,Yellow,8,0,1,0,1,morning,Raipur Railway Station,Commercial,Transit,1200,45,777,0.1425,1.4897609226969186,5,0,0,1,5,2,13
2024-01-01 08:22:00,5,593,45.1633767000183,327,14,2,Rainy,32.04281678663243,58.09305576527815,1,Green,8,0,1,0,1,morning,Jaistambh Chowk,CBD,Business District,700,35,343,0.8471428571428572,1.2903821914290943,30,0,10,4,5,0,49
2024-01-01 08:23:00,3,271,50.00480709629496,887,30,23,Cloudy,25.989052450849016,45.03080838983348,0,Yellow,8,0,1,0,1,morning,Swami Vivekananda Airport,Highway,Airport,1800,70,940,0.15055555555555555,0.714354387089928,5,16,0,1,5,2,29
2024-01-01 08:24:00,3,680,67.10586284574245,649,42,16,Cloudy,11.679939268809344,34.80552965281473,1,Red,8,0,1,0,1,morning,Swami Vivekananda Airport,Highway,Airport,1800,70,707,0.37777777777777777,0.9586551835106064,10,0,10,1,5,5,31
2024-01-01 08:25:00,1,88,55.93072400476634,794,36,38,Rainy,16.328803137240435,54.193831676849264,0,Green,8,0,1,0,1,morning,Raipur Railway Station,Commercial,Transit,1200,45,868,0.07333333333333333,1.2429049778836965,5,0,0,4,5,0,14
2024-01-01 08:26:00,4,546,32.065923646560044,65,78,25,Windy,30.198296114067983,52.444844837292194,0,Red,8,0,1,0,1,morning,Magneto Mall,Urban,Commercial,900,40,168,0.6066666666666667,0.8016480911640012,20,8,0,2,5,5,40
2024-01-01 08:27:00,4,829,55.413959549053565,321,28,3,Windy,14.178310432839694,46.22604719893128,0,Red,8,0,1,0,1,morning,Magneto Mall,Urban,Commercial,900,40,352,0.9211111111111111,1.385348988726339,40,0,0,2,5,5,52
2024-01-01 08:28:00,5,282,44.45797147877934,887,25,44,Windy,27.462011695372183,47.81969346836499,0,Yellow,8,0,1,0,1,morning,Jaistambh Chowk,CBD,Business District,700,35,956,0.40285714285714286,1.2702277565365527,10,0,0,2,5,2,19
2024-01-01 08:29:00,1,992,48.17153252263176,427,1,11,Foggy,29.50648327301195,51.62470838107669,0,Yellow,8,0,1,0,1,morning,Raipur Railway Station,Commercial,Transit,1200,45,439,0.8266666666666667,1.070478500502928,30,0,0,5,5,2,42
2024-01-01 08:30:00,3,579,21.698676464160062,208,83,0,Windy,18.25279494638103,89.33025796680562,0,Green,8,0,1,0,1,morning,Swami Vivekananda Airport,Highway,Airport,1800,70,291,0.32166666666666666,0.30998109234514376,10,35,0,2,5,0,52
2024-01-01 08:31:00,4,198,32.6017609709769,841,14,20,Rainy,18.057436835072718,76.9774659580368,0,Red,8,0,1,0,1,morning,Magneto Mall,Urban,Commercial,900,40,875,0.22,0.8150440242744225,5,8,0,4,5,5,27
2024-01-01 08:32:00,1,446,36.862284882861694,849,3,18,Foggy,23.94506703022867,34.28407206521442,0,Yellow,8,0,1,0,1,morning,Raipur Railway Station,Commercial,Transit,1200,45,870,0.37166666666666665,0.8191618862858154,10,8,0,5,5,2,30
2024-01-01 08:33:00,4,710,62.777600471528345,148,85,20,Windy,31.532158318869094,82.3447905892021,0,Green,8,0,1,0,1,morning,Magneto Mall,Urban,Commercial,900,40,253,0.7888888888888889,1.5694400117882086,30,0,0,2,5,0,37
2024-01-01 08:34:00,4,687,20.68954839788692,580,49,17,Foggy,15.597655047837014,67.99819958392028,0,Green,8,0,1,0,1,morning,Magneto Mall,Urban,Commercial,900,40,646,0.7633333333333333,0.517238709947173,30,26,0,5,5,0,66
2024-01-01 08:35:00,3,953,44.52663567374792,556,37,42,Rainy,33.531454901060066,83.43562560731455,0,Yellow,8,0,1,0,1,morning,Swami Vivekananda Airport,Highway,Airport,1800,70,635,0.5294444444444445,0.636094795339256,20,16,0,4,5,2,47
2024-01-01 08:36:00,2,351,75.44161222554396,285,22,2,Windy,24.977967120502704,50.50258122781369,0,Red,8,0,1,0,1,morning,AIIMS Raipur,Arterial,Hospital,1000,50,309,0.351,1.5088322445108793,10,0,0,2,5,5,22
2024-01-01 08:37:00,5,409,26.71283699294743,137,58,48,Sunny,34.8031617838069,57.871131888703125,0,Green,8,0,1,0,1,morning,Jaistambh Chowk,CBD,Business District,700,35,243,0.5842857142857143,0.7632239140842123,20,8,0,0,5,0,33
2024-01-01 08:38:00,5,287,50.985463293116666,483,89,43,Rainy,12.240343099883066,83.77362343848651,0,Yellow,8,0,1,0,1,morning,Jaistambh Chowk,CBD,Business District,700,35,615,0.41,1.4567275226604761,10,0,0,4,5,2,21
2024-01-01 08:39:00,3,696,67.19134294345082,163,74,31,Cloudy,13.164053412668975,46.35438815482089,0,Green,8,0,1,0,1,morning,Swami Vivekananda Airport,Highway,Airport,1800,70,268,0.38666666666666666,0.9598763277635831,10,0,0,1,5,0,16
2024-01-01 08:40:00,4,712,76.551878451207,461,27,9,Cloudy,30.666045092837063,84.93005257472493,0,Yellow,8,0,1,0,1,morning,Magneto Mall,Urban,Commercial,900,40,497,0.7911111111111111,1.913796961280175,30,0,0,1,5,2,38
2024-01-01 08:41:00,1,285,64.80659837202307,219,65,39,Rainy,31.61889739009623,79.70998272865614,0,Green,8,0,1,0,1,morning,Raipur Railway Station,Commercial,Transit,1200,45,323,0.2375,1.4401466304894017,5,0,0,4,5,0,14
2024-01-01 08:42:00,4,785,63.233932918664365,176,7,14,Cloudy,21.13646720927335,88.8334764545576,0,Red,8,0,1,0,1,morning,Magneto Mall,Urban,Commercial,900,40,197,0.8722222222222222,1.580848322966609,30,0,0,1,5,5,41
2024-01-01 08:43:00,3,252,69.58928541174575,506,28,4,Rainy,27.85177940355837,49.45545522098179,0,Green,8,0,1,0,1,morning,Swami Vivekananda Airport,Highway,Airport,1800,70,538,0.14,0.994132648739225,5,0,0,4,5,0,14
2024-01-01 08:44:00,5,305,46.77207325865262,879,10,3,Sunny,31.688932186138462,44.14519080028701,0,Yellow,8,0,1,0,1,morning,Jaistambh Chowk,CBD,Business District,700,35,892,0.4357142857142857,1.3363449502472176,10,0,0,0,5,2,17
2024-01-01 08:45:00,4,647,68.35067195706998,153,17,27,Rainy,11.078194705470716,49.852013822743686,0,Yellow,8,0,1,0,1,morning,Magneto Mall,Urban,Commercial,900,40,197,0.7188888888888889,1.7087667989267494,30,0,0,4,5,2,41
2024-01-01 08:46:00,5,711,20.47786428472707,167,54,3,Windy,24.348760574831463,87.27898775932411,0,Yellow,8,0,1,0,1,morning,Jaistambh Chowk,CBD,Business District,700,35,224,1.0157142857142858,0.5850818367064877,40,26,0,2,5,2,75
2024-01-01 08:47:00,1,284,75.4736633226083,355,49,14,Windy,31.33701666316224,49.98439776317649,0,Red,8,0,1,0,1,morning,Raipur Railway Station,Commercial,Transit,1200,45,418,0.23666666666666666,1.6771925182801846,5,0,0,2,5,5,17
2024-01-01 08:48:00,5,394,46.59839057103052,90,13,16,Foggy,19.953873614619376,63.91270919743429,0,Yellow,8,0,1,0,1,morning,Jaistambh Chowk,CBD,Business District,700,35,119,0.5628571428571428,1.331382587743729,20,0,0,5,5,2,32
2024-01-01 08:49:00,5,583,53.20281127194485,252,73,43,Cloudy,17.55959015281067,54.22075695519085,0,Yellow,8,0,1,0,1,morning,Jaistambh Chowk,CBD,Business District,700,35,368,0.8328571428571429,1.5200803220555672,30,0,0,1,5,2,38
2024-01-01 08:50:00,2,909,35.29293493489294,353,98,2,Cloudy,29.892667127370935,53.77320866890685,0,Red,8,0,1,0,1,morning,AIIMS Raipur,Arterial,Hospital,1000,50,453,0.909,0.7058586986978588,40,16,0,1,5,5,67
2024-01-01 08:51:00,2,846,64.55184997042528,830,8,9,Rainy,18.394664587570905,41.60271659274331,0,Yellow,8,0,1,0,1,morning,AIIMS Raipur,Arterial,Hospital,1000,50,847,0.846,1.2910369994085056,30,0,0,4,5,2,41
2024-01-01 08:52:00,2,830,24.59814838851493,685,98,46,Cloudy,10.07935745461258,62.2247724478554,0,Yellow,8,0,1,0,1,morning,AIIMS Raipur,Arterial,Hospital,1000,50,829,0.83,0.4919629677702986,30,26,0,1,5,2,64
2024-01-01 08:53:00,5,515,72.35814815281012,109,10,41,Windy,33.989314690726644,80.96425529803241,0,Red,8,0,1,0,1,morning,Jaistambh Chowk,CBD,Business District,700,35,160,0.7357142857142858,2.0673756615088603,30,0,0,2,5,5,42
2024-01-01 08:54:00,3,819,69.68700974038057,353,62,22,Sunny,24.803080908775463,32.969100813232245,0,Green,8,0,1,0,1,morning,Swami Vivekananda Airport,Highway,Airport,1800,70,437,0.455,0.9955287105768653,10,0,0,0,5,0,15
